"Amrjr","RBI committed to bring down inflation to 4%; watchful of price risks: Governor Shaktikanta Das","The central bank has been mandated by the government to keep inflation at 4 per cent with a margin of 2 per cent on either side.","https://indianexpress.com/article/business/economy/rbi-bring-down-inflation-to-4-pc-governor-das-8926029/","business","IGNORED","Fri Dec 06 05:54:06 IST 2024"
"Amrjr","At G20 Jaipur meet, PM Modi bats for MSMEs, calls for building resilient, inclusive global value chains","In his recorded video message, Prime Minister Narendra Modi said there is global optimism and confidence in the Indian economy and India is seen as a combination of openness, opportunities and options.","https://indianexpress.com/article/business/economy/pm-narendra-modi-g20-india-economy-8906777/","business","LIKED","Fri Dec 06 05:54:07 IST 2024"
"Amrjr","Mukesh Ambani overtakes Gautam Adani to become richest Indian on Hurun list","Gautam Adani's fortune fell by 57 per cent to Rs 4.74 lakh crore, amid a massive stock rout in his group firms this year, after a report by a US-based short seller against the group.","https://indianexpress.com/article/business/economy/mukesh-ambani-overtakes-gautam-adani-richest-indian-hurun-list-8976529/","business","LIKED","Fri Dec 06 05:54:09 IST 2024"
"Amrjr","Randeep Hooda announces wedding with Lin Laishram: ‘Taking a leaf out of Mahabharata…’","Randeep Hooda and his girlfriend Lin Laishram have announced that they are embarking on a new journey and will tie the knot in Manipur this month.","https://indianexpress.com/article/entertainment/bollywood/randeep-hooda-announces-wedding-with-lin-laishram-taking-a-leaf-out-of-mahabharata-9042085/","entertainment","LIKED","Fri Dec 06 15:01:49 IST 2024"
"Amrjr","23 years after filming Dil Chahta Hai’s iconic scene, Farhan Akhtar revisits Goa’s Chapora Fort; fans demand DCH sequel","Farhan Akhtar shared a picture from Goa's Chapora Fort, which gained prominence after getting featured in his directorial debut, Dil Chahta Hai.","https://indianexpress.com/article/entertainment/bollywood/dil-chahta-hai-23-years-iconic-chapora-fort-farhan-akhtar-fans-demand-sequel-9061852/","entertainment","LIKED","Fri Dec 06 15:01:51 IST 2024"
"Amrjr","Boman Irani recalls how Shah Rukh Khan made him feel ‘at ease’ during Main Hoon Na: ‘He said just knock on my door if you need anything’","Boman Irani also said that his heart was thumping when he first met Amitabh Bachchan.","https://indianexpress.com/article/entertainment/bollywood/boman-irani-shah-rukh-khan-made-him-feel-at-ease-main-hoon-na-9070980/","entertainment","SKIPPED","Fri Dec 06 15:01:53 IST 2024"
"Amrjr","Merry Christmas first review out: ‘Sriram Raghavan’s Vijay Sethupathi, Katrina Kaif-starrer takes us back to Hitchcock times’","Tamil filmmaker and actor Nayanthara's husband Vignesh Shivan has dropped the first review of Merry Christmas, further fueling excitement surrounding the film.","https://indianexpress.com/article/entertainment/bollywood/merry-christmas-first-review-out-sriram-raghavans-vijay-sethupathi-katrina-kaif-starrer-takes-us-back-to-hitchcock-times-9103436/","entertainment","LIKED","Fri Dec 06 15:01:55 IST 2024"
"Amrjr","Dream Scenario movie review: Nicolas Cage thrives in Kristoffer Borgli film","While humour and biting insight serve the film very well for the most part, in its latter stretches, it tends to drag just a little – overstretching its point.","https://indianexpress.com/article/entertainment/movie-review/dream-scenario-movie-review-nicolas-cage-thrives-in-kristoffer-borgli-film-9096877/","entertainment","LIKED","Fri Dec 06 15:01:57 IST 2024"
"jb2","WB NEET UG 2023 Counselling: Round 1 seat allotment list declared at wbmcc.nic.in","WB NEET UG 2023 Counselling: Candidates will be able to report to allotted colleges with requisite documents, fees and bond from August 7 to August 9 from 11 am to 4 pm.","https://indianexpress.com/article/education/wb-neet-ug-2023-counselling-round-1-seat-allotment-list-to-be-declared-toda-wbmcc-nic-in-8877693/","education","LIKED","Fri Dec 06 15:08:22 IST 2024"
"jb2","IIT-Kanpur Placements: Total 891 offers were made on Day 8, top recruiters include Microsoft, Fujitsu","IIT-Kanpur Placements: The offers were extended to 818 students and about 21 students from the IIT-Kanpur have been offered international jobs.","https://indianexpress.com/article/education/jeemain-2024-iit-kanpur-placements-day-8-891-offers-were-made-top-recruiters-include-microsoft-fujitsu-9063303/","education","LIKED","Fri Dec 06 15:08:27 IST 2024"
"jb2","NCERT on rationalisation of textbooks: ‘Need-based exercise aimed at reducing content load’","""The rationalised textbooks are part of this transitional phase, i.e., this academic year 2023-24 only, as NCERT is engaged in the process of finalising the National Curriculum Framework for School Education (NCF-SE) based on NEP 2020,"" read NCERT statement.","https://indianexpress.com/article/education/these-books-are-not-for-a-long-time-ncert-on-rationalisation-of-textbooks-ncert-nic-in-8645584/","education","IGNORED","Fri Dec 06 15:08:29 IST 2024"
"jb2","Chartered Accountant course — Demanding, alienating but rewarding; what do aspirants think about the course?","The experiences might differ for people who have cleared their CA exam and for those who haven't but one thing remain constant for everyone-- it is a demanding course, which requires time and effort.","https://indianexpress.com/article/education/icai-ca-demanding-alienating-but-rewarding-what-do-ca-students-feel-about-the-course-half-ca-tvf-8876410/","education","SKIPPED","Fri Dec 06 15:08:30 IST 2024"
"jb2","IGNOU re-extends July 2023 registration deadline; check revised schedule","IGNOU July 2023 Session: Interested candidates can apply for the July 2023 admission process at the official IGNOU website -- ignouadmission.samarth.edu.in.","https://indianexpress.com/article/education/ignou-re-extends-july-2023-registration-deadline-ignouadmission-samarth-edu-in-8963967/","education","LIKED","Fri Dec 06 15:08:32 IST 2024"
